,Unnamed: 0,label,tweet,tokens,stem,lemmas,text
2124,4248,2.0,@ThinklmScottie @NickiiDupre @msarfo15 Suck your dad you cunt,"['user', 'user', 'user', 'suck', 'your', 'dad', 'you', 'cunt']",us us us suck yo dad you cunt,user user user suck your dad you cunt,"user user user suck your dad you cunt
"
2125,4250,2.0,Alright every hacked cunt is muted,"['alright', 'every', 'hacked', 'cunt', 'is', 'muted']",alright every hack cunt is mut,alright every hack cunt be mute,"alright every hack cunt be mute
"
2126,4252,2.0,TOP DEFINITION \n\nfap\n\nThe onomatopoeic representation of masturbation. Often used to suggest that something is attractive.,"['top', 'definition', 'nnfapnnthe', 'onomatopoeic', 'representation', 'of', 'masturbation', 'often', 'used', 'to', 'suggest', 'that', 'something', 'is', 'attractive']",top definit nnfapnnthe onomatopo repres of masturb oft us to suggest that someth is attract,top definition nnfapnnthe onomatopoeic representation of masturbation often use to suggest that something be attractive,"top definition nnfapnnthe onomatopoeic representation of masturbation often use to suggest that something be attractive
"
2127,4254,2.0,@RahulKohli13 @ABillionSuns To call a cunt a cunt,"['user', 'user', 'to', 'call', 'a', 'cunt', 'a', 'cunt']",us us to cal a cunt a cunt,user user to call a cunt a cunt,"user user to call a cunt a cunt
"
2128,4256,2.0,Lying cunt,"['lying', 'cunt']",lying cunt,lie cunt,"lie cunt
"
2129,4258,2.0,RT @MelanieBalders1: Payback time bitch for being an cunt!! My followers let's do cumtributes on this pathetic bitch \xf0\x9f\x92\xaf\xf0\x9f\x92\x8b\xf0\x9f\x94\xae special surprize i\xe2\x80\xa6,"['rt', 'user', 'payback', 'time', 'bitch', 'for', 'being', 'an', 'cunt', 'my', 'followers', 'let', 'us', 'do', 'cumtributes', 'on', 'this', 'pathetic', 'bitch', 'xf0x9fx92xafxf0x9fx92x8bxf0x9fx94xae', 'special', 'surprize', 'ixe2x80xa6']",rt us payback tim bitch for being an cunt my follow let us do cumtribut on thi pathet bitch xf0x9fx92xafxf0x9fx92x8bxf0x9fx94xae spec surpr ixe2x80xa6,rt user payback time bitch for be an cunt my followers let us do cumtributes on this pathetic bitch xf0x9fx92xafxf0x9fx92x8bxf0x9fx94xae special surprize ixe2x80xa6,"rt user payback time bitch for be an cunt my followers let us do cumtributes on this pathetic bitch xf0x9fx92xafxf0x9fx92x8bxf0x9fx94xae special surprize ixe2x80xa6
"
2130,4260,2.0,Fucking brain-dead cunt,"['fucking', 'braindead', 'cunt']",fuck braindead cunt,fuck braindead cunt,"fuck braindead cunt
"
2131,4262,2.0,@markgoldbridge That Argentinian bastard is an Cunt!,"['user', 'that', 'argentinian', 'bastard', 'is', 'an', 'cunt']",us that argentin bastard is an cunt,user that argentinian bastard be an cunt,"user that argentinian bastard be a cunt
"
2132,4264,2.0,CHEW WILL KNEE FUR BEE CUNT TENT HIT.,"['chew', 'will', 'knee', 'fur', 'bee', 'cunt', 'tent', 'hit']",chew wil kne fur bee cunt tent hit,chew will knee fur bee cunt tent hit,"chew will knee fur bee cunt tent hit
"
2133,4266,2.0,@AdzCampbell91 @Jazthemusician Maybe an AKB is the massive Cunt that reported you.,"['user', 'user', 'maybe', 'an', 'akb', 'is', 'the', 'massive', 'cunt', 'that', 'reported', 'you']",us us mayb an akb is the mass cunt that report you,user user maybe an akb be the massive cunt that report you,"user user maybe an akb be the massive cunt that report you
"
2134,4268,0.0,@cunt_blast \xe3\x82\x86\xe3\x81\x8d\xe3\x81\xae\xef\xbc\x81\n\xe9\xa3\xb2\xe3\x81\xbf\xe3\x81\xab\xe8\xa1\x8c\xe3\x81\x8f\xe8\xa1\x8c\xe3\x81\x8f\xe8\xa9\x90\xe6\xac\xba\xe7\x99\xba\xe5\x8b\x95\xe4\xb8\xad,"['user', 'xe3x82x86xe3x81x8dxe3x81xaexefxbcx81nxe9xa3xb2xe3x81xbfxe3x81xabxe8xa1x8cxe3x81x8fxe8xa1x8cxe3x81x8fxe8xa9x90xe6xacxbaxe7x99xbaxe5x8bx95xe4xb8xad']",us xe3x82x86xe3x81x8dxe3x81xaexefxbcx81nxe9xa3xb2xe3x81xbfxe3x81xabxe8xa1x8cxe3x81x8fxe8xa1x8cxe3x81x8fxe8xa9x90xe6xacxbaxe7x99xbaxe5x8bx95xe4xb8xad,user xe3x82x86xe3x81x8dxe3x81xaexefxbcx81nxe9xa3xb2xe3x81xbfxe3x81xabxe8xa1x8cxe3x81x8fxe8xa1x8cxe3x81x8fxe8xa9x90xe6xacxbaxe7x99xbaxe5x8bx95xe4xb8xad,"user xe3x82x86xe3x81x8dxe3x81xaexefxbcx81nxe9xa3xb2xe3x81xbfxe3x81xabxe8xa1x8cxe3x81x8fxe8xa1x8cxe3x81x8fxe8xa9x90xe6xacxbaxe7x99xbaxe5x8bx95xe4xb8xad
"
2135,4270,0.0,@DoctorSue In deed,"['user', 'in', 'deed']",us in dee,user in deed,"user in deed
"
2136,4272,2.0,Haan kal Phone kiya naa aapko @zeeshan_haque another cunt https://t.co/M2Wfymlr7Z,"['haan', 'kal', 'phone', 'kiya', 'naa', 'aapko', 'user', 'another', 'cunt', 'url']",haan kal phon kiy naa aapko us anoth cunt url,haan kal phone kiya naa aapko user another cunt url,"Yes, I called you yesterday, you have to enter your user URL
"
2137,4274,2.0,Sticky hot semen fills her cunt #panties https://t.co/Weoj4eoe6y,"['sticky', 'hot', 'semen', 'fills', 'her', 'cunt', 'hashtag', 'url']",sticky hot sem fil her cunt hasht url,sticky hot semen fill her cunt hashtag url,"sticky hot semen fill her cunt hashtag url
"
2138,4276,2.0,And that\xe2\x80\x99s why ya cunt now? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #ThisMorning https://t.co/wymXgNKAr4,"['and', 'thatxe2x80x99s', 'why', 'ya', 'cunt', 'now', 'xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82', 'hashtag', 'url']",and thatxe2x80x99s why ya cunt now xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82 hasht url,and thatxe2x80x99s why ya cunt now xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82 hashtag url,"and thatxe2x80x99s why ya cunt now xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82 hashtag url
"
2139,4278,2.0,"@OwenJones84 @hammondt1 @ic56man Tbh I think it's just people taking the opportunity to call you a cunt, which will never get boring","['user', 'user', 'user', 'tbh', 'i', 'think', 'it', 'is', 'just', 'people', 'taking', 'the', 'opportunity', 'to', 'call', 'you', 'a', 'cunt', 'which', 'will', 'never', 'get', 'boring']",us us us tbh i think it is just peopl tak the opportun to cal you a cunt which wil nev get bor,user user user tbh i think it be just people take the opportunity to call you a cunt which will never get bore,"user user user tbh i think it be just people take the opportunity to call you a cunt which will never get bore
"
2140,4280,2.0,"@ComradeDamo So because I say the word ""cunt"" a lot im all of a sudden a sexist?","['user', 'so', 'because', 'i', 'say', 'the', 'word', 'cunt', 'a', 'lot', 'i', 'am', 'all', 'of', 'a', 'sudden', 'a', 'sexist']",us so becaus i say the word cunt a lot i am al of a sud a sex,user so because i say the word cunt a lot i be all of a sudden a sexist,"user so because i say the word cunt a lot i be all of a sudden a sexist
"
2141,4282,0.0,@_PabloGuy_ @WayneRooney Someone has just tried to tell me \xe2\x80\x9ctechnically he didn\xe2\x80\x99t win us the points against West Ha\xe2\x80\xa6 https://t.co/wrwckfuWKU,"['user', 'user', 'someone', 'has', 'just', 'tried', 'to', 'tell', 'me', 'xe2x80x9ctechnically', 'he', 'didnxe2x80x99t', 'win', 'us', 'the', 'points', 'against', 'west', 'haxe2x80xa6', 'url']",us us someon has just tri to tel me xe2x80x9ctechnically he didnxe2x80x99t win us the point against west haxe2x80xa6 url,user user someone have just try to tell me xe2x80x9ctechnically he didnxe2x80x99t win us the point against west haxe2x80xa6 url,"user user someone have just try to tell me xe2x80x9ctechnically he didnxe2x80x99t win us the point against west haxe2x80xa6 url
"
2142,4284,0.0,@nayanikaaa @rupasubramanya @smritiirani The Nirodh and Mala-D ads (I still remember the jingle) were usually post\xe2\x80\xa6 https://t.co/q8e8udluex,"['user', 'user', 'user', 'the', 'nirodh', 'and', 'malad', 'ads', 'i', 'still', 'remember', 'the', 'jingle', 'were', 'usually', 'postxe2x80xa6', 'url']",us us us the nirodh and malad ad i stil rememb the jingl wer us postxe2x80xa6 url,user user user the nirodh and malad ads i still remember the jingle be usually postxe2x80xa6 url,"user user user the nirodh and malad ads i still remember the jingle be usually postxe2x80xa6 url
"
2143,4286,0.0,@indiantweeter I think govt add of nirodh but can't find link that are very rarely played on doordarshan.\n\nDeluxe nirodh?,"['user', 'i', 'think', 'govt', 'add', 'of', 'nirodh', 'but', 'can', 'not', 'find', 'link', 'that', 'are', 'very', 'rarely', 'played', 'on', 'doordarshannndeluxe', 'nirodh']",us i think govt ad of nirodh but can not find link that ar very rar play on doordarshannndelux nirodh,user i think govt add of nirodh but can not find link that be very rarely play on doordarshannndeluxe nirodh,"user i think govt add of nirodh but can not find link that be very rarely play on doordarshannndeluxe nirodh
"
2144,4288,0.0,@JagratiShukla29 @MIB_India Safe sex ad gone to dustbins ..Nirodh advertisements used to be shown in good old doord\xe2\x80\xa6 https://t.co/1gRIwPDrdq,"['user', 'user', 'safe', 'sex', 'ad', 'gone', 'to', 'dustbins', 'nirodh', 'advertisements', 'used', 'to', 'be', 'shown', 'in', 'good', 'old', 'doordxe2x80xa6', 'url']",us us saf sex ad gon to dustbin nirodh advert us to be shown in good old doordxe2x80xa6 url,user user safe sex ad go to dustbins nirodh advertisements use to be show in good old doordxe2x80xa6 url,"user user safe sex ad go to dustbins nirodh advertisements use to be show in good old doordxe2x80xa6 url
"
2145,4290,0.0,"@waglenikhil @ShomaChaudhury Actually he's right. Earlier nobody banned Nirodh ads, why.. ? Decency in format and presentation.","['user', 'user', 'actually', 'he', 'is', 'right', 'earlier', 'nobody', 'banned', 'nirodh', 'ads', 'why', 'decency', 'in', 'format', 'and', 'presentation']",us us act he is right ear nobody ban nirodh ad why dec in form and pres,user user actually he be right earlier nobody ban nirodh ads why decency in format and presentation,"user user actually he be right earlier nobody ban nirodh ads why decency in format and presentation
"
2146,4292,0.0,"RT @vibrant_anu: Deluxe Nirodh waala ad accha tha, bacche to samajh hi nahi paate the ki condom ka ad hai yaa chhatri ka. \xf0\x9f\x98\x84\n\n#condomad #Con\xe2\x80\xa6","['rt', 'user', 'deluxe', 'nirodh', 'waala', 'ad', 'accha', 'tha', 'bacche', 'to', 'samajh', 'hi', 'nahi', 'paate', 'the', 'ki', 'condom', 'ka', 'ad', 'hai', 'yaa', 'chhatri', 'ka', 'xf0x9fx98x84nnhashtag', 'hashtagxe2x80xa6']",rt us delux nirodh waal ad acch tha bacch to samajh hi nah paat the ki condom ka ad hai ya chhatri ka xf0x9fx98x84nnhashtag hashtagxe2x80xa6,rt user deluxe nirodh waala ad accha tha bacche to samajh hi nahi paate the ki condom ka ad hai yaa chhatri ka xf0x9fx98x84nnhashtag hashtagxe2x80xa6,"The user with the help of the Deluxe Deluxe was good, the children could not understand that there is a condom add or the umbrella of the CFX 9FX 98X 84
"
2147,4294,0.0,"@aparanjape Because of that early  Nirodh Ad, I  always assocaite Pedal Boats with sex .","['user', 'because', 'of', 'that', 'early', 'nirodh', 'ad', 'i', 'always', 'assocaite', 'pedal', 'boats', 'with', 'sex']",us becaus of that ear nirodh ad i alway assocait ped boat with sex,user because of that early nirodh ad i always assocaite pedal boat with sex,"user because of that early nirodh ad i always associate pedal boat with sex
"
2148,4296,0.0,"@rupasubramanya @smritiirani My earliest memory of Condom ads were as a child, watching doordarsh as of  a couple p\xe2\x80\xa6 https://t.co/A6gy5f83hA","['user', 'user', 'my', 'earliest', 'memory', 'of', 'condom', 'ads', 'were', 'as', 'a', 'child', 'watching', 'doordarsh', 'as', 'of', 'a', 'couple', 'pxe2x80xa6', 'url']",us us my earliest mem of condom ad wer as a child watch doordarsh as of a coupl pxe2x80xa6 url,user user my earliest memory of condom ads be as a child watch doordarsh as of a couple pxe2x80xa6 url,"user user my earliest memory of condom ads be as a child watch doordarsh as of a couple pxe2x80xa6 url
"
2149,4298,0.0,@JairajSinghR @patralekha2011 yeah. But in India you either have those 80s ka MalaD/Nirodh ads jis mein kuch samajh\xe2\x80\xa6 https://t.co/D94tqJOEiO,"['user', 'user', 'yeah', 'but', 'in', 'india', 'you', 'either', 'have', 'those', '80s', 'ka', 'maladnirodh', 'ads', 'jis', 'mein', 'kuch', 'samajhxe2x80xa6', 'url']",us us yeah but in ind you eith hav thos 80s ka maladnirodh ad jis mein kuch samajhxe2x80xa6 url,user user yeah but in india you either have those 80s ka maladnirodh ads jis mein kuch samajhxe2x80xa6 url,"user user yeah but in india you either have those 80s ka maladnirodh ads jis mein kuch samajhxe2x80xa6 url
"
2150,4300,0.0,"On the subject of Condom ads, best condom ad was without a doubt Nirodh one.. Aaj bhi kahin 'Pyaar Hua Ikraar hua'\xe2\x80\xa6 https://t.co/kVupIA7LiZ","['on', 'the', 'subject', 'of', 'condom', 'ads', 'best', 'condom', 'ad', 'was', 'without', 'a', 'doubt', 'nirodh', 'one', 'aaj', 'bhi', 'kahin', 'pyaar', 'hua', 'ikraar', 'huaxe2x80xa6', 'url']",on the subject of condom ad best condom ad was without a doubt nirodh on aas bhi kahin pya hua ikra huaxe2x80xa6 url,on the subject of condom ads best condom ad be without a doubt nirodh one aaj bhi kahin pyaar hua ikraar huaxe2x80xa6 url,"The subject of condom aids is the best condom ad be without any reason we still fall in love somewhere
"
2151,4302,0.0,Nirodh ka virodh Part 1 https://t.co/Cmd653BFfH,"['nirodh', 'ka', 'virodh', 'part', 'one', 'url']",nirodh ka virodh part on url,nirodh ka virodh part one url,"Detention Protest Part One URL
"
2152,4304,0.0,"RT @GappistanRadio: On the subject of Condom ads, best condom ad was without a doubt Nirodh one.. Aaj bhi kahin 'Pyaar Hua Ikraar hua' gaan\xe2\x80\xa6","['rt', 'user', 'on', 'the', 'subject', 'of', 'condom', 'ads', 'best', 'condom', 'ad', 'was', 'without', 'a', 'doubt', 'nirodh', 'one', 'aaj', 'bhi', 'kahin', 'pyaar', 'hua', 'ikraar', 'hua', 'gaanxe2x80xa6']",rt us on the subject of condom ad best condom ad was without a doubt nirodh on aas bhi kahin pya hua ikra hua gaanxe2x80xa6,rt user on the subject of condom ads best condom ad be without a doubt nirodh one aaj bhi kahin pyaar hua ikraar hua gaanxe2x80xa6,"Rat user on the subject of condom aids best condom ad be without doubt we still love somewhere, I love it, ganxi 2 x 80 x 6
"
2153,4306,1.0,@News18India @OfficeOfRG Pappu nirodh chun liya gya,"['user', 'user', 'pappu', 'nirodh', 'chun', 'liya', 'gya']",us us pappu nirodh chun liy gya,user user pappu nirodh chun liya gya,"User user pappu detention selected
"
2154,4308,0.0,"RT @aparanjape: No condom ads between 6 am and 10 pm, says I&amp;B ministry https://t.co/mMj1rMsyFy ...we have had these ads since the 80s, rig\xe2\x80\xa6","['rt', 'user', 'no', 'condom', 'ads', 'between', 'six', 'am', 'and', 'ten', 'pm', 'says', 'ib', 'ministry', 'url', 'we', 'have', 'had', 'these', 'ads', 'since', 'the', '80s', 'rigxe2x80xa6']",rt us no condom ad between six am and ten pm say ib min url we hav had thes ad sint the 80s rigxe2x80xa6,rt user no condom ads between six be and ten pm say ib ministry url we have have these ads since the 80s rigxe2x80xa6,"rt user no condom ads between six be and ten pm say ib ministry url we have have these ads since the 80s rigxe2x80xa6
"
2155,4310,0.0,@MIB_India #CondomAds #safesex #thoughtpolice #population #control #Billions 6to10 #FacePalm #nirodh @DurexIndia\xe2\x80\xa6 https://t.co/ToNbf3BzBr,"['user', 'hashtag', 'hashtag', 'hashtag', 'hashtag', 'hashtag', 'hashtag', '6to10', 'hashtag', 'hashtag', 'mentionxe2x80xa6', 'url']",us hasht hasht hasht hasht hasht hasht 6to10 hasht hasht mentionxe2x80xa6 url,user hashtag hashtag hashtag hashtag hashtag hashtag 6to10 hashtag hashtag mentionxe2x80xa6 url,"user hashtag hashtag hashtag hashtag hashtag hashtag 6to10 hashtag hashtag mentionxe2x80xa6 url
"
2156,4312,0.0,@VidyaKrishnan @JairajSinghR I used to see nirodh ads on tv when I was a child. Was simply told it\xe2\x80\x99s a medicine for\xe2\x80\xa6 https://t.co/ffF3aIYXaN,"['user', 'user', 'i', 'used', 'to', 'see', 'nirodh', 'ads', 'on', 'tv', 'when', 'i', 'was', 'a', 'child', 'was', 'simply', 'told', 'itxe2x80x99s', 'a', 'medicine', 'forxe2x80xa6', 'url']",us us i us to see nirodh ad on tv when i was a child was simply told itxe2x80x99s a medicin forxe2x80xa6 url,user user i use to see nirodh ads on tv when i be a child be simply tell itxe2x80x99s a medicine forxe2x80xa6 url,"user user i use to see nirodh ads on tv when i be a child be simply tell itxe2x80x99s a medicine forxe2x80xa6 url
"
2157,4314,0.0,@sardanarohit Oh shit i read it Bena nirodh adhyaksh chunay gae\xf0\x9f\x98\x82 \xf0\x9f\x98\x82 \xf0\x9f\x98\x82 \xf0\x9f\x98\x82,"['user', 'oh', 'shit', 'i', 'read', 'it', 'bena', 'nirodh', 'adhyaksh', 'chunay', 'gaexf0x9fx98x82', 'xf0x9fx98x82', 'xf0x9fx98x82', 'xf0x9fx98x82']",us oh shit i read it ben nirodh adhyaksh chunay gaexf0x9fx98x82 xf0x9fx98x82 xf0x9fx98x82 xf0x9fx98x82,user oh shit i read it bena nirodh adhyaksh chunay gaexf0x9fx98x82 xf0x9fx98x82 xf0x9fx98x82 xf0x9fx98x82,"user oh shit i read it bena nirodh adhyaksh chunay gaexf0x9fx98x82 xf0x9fx98x82 xf0x9fx98x82 xf0x9fx98x82
"
2158,4316,0.0,@sardanarohit Nirodh chun liye gye...,"['user', 'nirodh', 'chun', 'liye', 'gye']",us nirodh chun liy gye,user nirodh chun liye gye,"User Detention selected
"
2159,4318,0.0,"RT @db_is_db: Stupid. Three decades ago, Nirodh ads used to be broadcast on TV and radio openly. Why? The ads were as sterile as any govt a\xe2\x80\xa6","['rt', 'user', 'stupid', 'three', 'decades', 'ago', 'nirodh', 'ads', 'used', 'to', 'be', 'broadcast', 'on', 'tv', 'and', 'radio', 'openly', 'why', 'the', 'ads', 'were', 'as', 'sterile', 'as', 'any', 'govt', 'axe2x80xa6']",rt us stupid three decad ago nirodh ad us to be broadcast on tv and radio op why the ad wer as steril as any govt axe2x80xa6,rt user stupid three decades ago nirodh ads use to be broadcast on tv and radio openly why the ads be as sterile as any govt axe2x80xa6,"rt user stupid three decades ago nirodh ads use to be broadcast on tv and radio openly why the ads be as sterile as any govt axe2x80xa6
"
2160,4320,0.0,@UdayMahurkar @LangaMahesh @narendramodi @AmitShah @smritiirani Nirodh shd be allowed...it is make in india....hahahah,"['user', 'user', 'user', 'user', 'user', 'nirodh', 'shd', 'be', 'allowedit', 'is', 'make', 'in', 'indiahahahah']",us us us us us nirodh shd be allowedit is mak in indiahahahah,user user user user user nirodh shd be allowedit be make in indiahahahah,"user user user user user nirodh shd be allowedit be make in indiahahahah
"
2161,4322,0.0,@shweta_mehrotra @Lavanya_Ajesh Exactly my point. We have sat through Nirodh advts in 90s. Today these are just som\xe2\x80\xa6 https://t.co/yvHGs7Nr79,"['user', 'user', 'exactly', 'my', 'point', 'we', 'have', 'sat', 'through', 'nirodh', 'advts', 'in', '90s', 'today', 'these', 'are', 'just', 'somxe2x80xa6', 'url']",us us exact my point we hav sat through nirodh advt in 90s today thes ar just somxe2x80xa6 url,user user exactly my point we have sit through nirodh advts in 90s today these be just somxe2x80xa6 url,"user user exactly my point we have sit through nirodh advts in 90s today these be just somxe2x80xa6 url
"
2162,4324,0.0,@rupasubramanya @smritiirani it was because of family planning objectives and most villagers are asleep by 10 pm. W\xe2\x80\xa6 https://t.co/tade8o2YwM,"['user', 'user', 'it', 'was', 'because', 'of', 'family', 'planning', 'objectives', 'and', 'most', 'villagers', 'are', 'asleep', 'by', 'ten', 'pm', 'wxe2x80xa6', 'url']",us us it was becaus of famy plan object and most vil ar asleep by ten pm wxe2x80xa6 url,user user it be because of family plan objectives and most villagers be asleep by ten pm wxe2x80xa6 url,"user user it be because of family plan objectives and most villagers be asleep by ten pm wxe2x80xa6 url
"
2163,4326,0.0,"@alkd1976 Educational ad with a purpose of HIV awareness &amp; Family planning like Nirodh hum do hamare do is no harm,\xe2\x80\xa6 https://t.co/l2xMvuxghl","['user', 'educational', 'ad', 'with', 'a', 'purpose', 'of', 'hiv', 'awareness', 'family', 'planning', 'like', 'nirodh', 'hum', 'do', 'hamare', 'do', 'is', 'no', 'harmxe2x80xa6', 'url']",us educ ad with a purpos of hiv aw famy plan lik nirodh hum do ham do is no harmxe2x80xa6 url,user educational ad with a purpose of hiv awareness family plan like nirodh hum do hamare do be no harmxe2x80xa6 url,"user educational ad with a purpose of hiv awareness family plan like nirodh hum do hamare do be no harmxe2x80xa6 url
"
