,label,user,tweet,emb,cleaned_tweets,lemmas
1268,1,2175719348,886098771389554689,"[-0.20937067  1.856164   -0.57356894 -0.25749433 -2.876434   -2.9818494
 -2.6651466  -1.0875677   2.5732338   0.28703776  0.13915873  3.7287986
  0.13446872  0.0570214  -2.3560855  -0.9637344   1.0333877   3.1443143
 -0.01732843  1.6555789   0.80714285 -2.6915226   0.19514811  1.0389311
  0.10508867 -1.4876021  -1.1278762   1.4755467  -2.4882472  -1.0312327
  2.1032534   1.5176461   0.13653843  1.438968    1.820079   -0.4431576
  0.93657154 -2.4390535  -3.8389287   0.42921236 -3.7379525  -1.0680587
  5.181132   -0.5070999  -0.24317291  0.62872237  2.0726485   2.8875887
 -0.12767172 -3.0280738  -1.1772051  -0.28560123 -1.9850314  -0.6587416
 -3.0022893  -1.3407433   0.88840353 -1.3146938   0.1646416   1.2337743
 -2.4901962  -1.5001786  -1.8971039  -1.2123643 ]",<User> <User> <User> <User> Let me just make rituals for the marriage to deliver the valve in relationship.,<user> <user> <user> <user> mujhe vlive in relationship ko prve krne k liye shaadi ko sirf rasme bana diyahate dis
1269,1,2202625872,886098148136861696,"[-0.00602222  0.00261991 -0.00771327 -0.00028851 -0.00089614  0.00521578
 -0.00121255 -0.00051444  0.00422478 -0.00776746 -0.00452455  0.00191754
 -0.00566504  0.00673466 -0.00232875  0.00692454 -0.00207214 -0.00734529
  0.00655389 -0.00311289 -0.00432465  0.00556685 -0.00275438  0.00432252
 -0.00384852 -0.00407615 -0.00587424 -0.00369105 -0.00167716  0.00351572
 -0.00431723 -0.00353862  0.00778061  0.00256101 -0.00147185  0.00532849
 -0.00499233  0.00370909 -0.00619166  0.0033032   0.00386127  0.00590951
 -0.00074574  0.00035722 -0.00048857  0.0015404  -0.0030364  -0.00136254
  0.00125458 -0.00638021  0.0060139  -0.00148545 -0.00661096  0.00274089
 -0.00649628 -0.00066265 -0.00544279 -0.00518444  0.00141996  0.00054107
  0.00749672 -0.00018382  0.00481363  0.00735496]",The age of the user and the scam should be given 10 taka for the work to ensure that the age of the scam and rape is done by the government.,<user> ghotale aur rape ki umar sarkar dwara sunishchit ki jaye tabtak k liye inko woh kam krne k liye 10lac ka inam diya jaye
1270,1,2175719348,886097977885904896,"[-0.20937067  1.856164   -0.57356894 -0.25749433 -2.876434   -2.9818494
 -2.6651466  -1.0875677   2.5732338   0.28703776  0.13915873  3.7287986
  0.13446872  0.0570214  -2.3560855  -0.9637344   1.0333877   3.1443143
 -0.01732843  1.6555789   0.80714285 -2.6915226   0.19514811  1.0389311
  0.10508867 -1.4876021  -1.1278762   1.4755467  -2.4882472  -1.0312327
  2.1032534   1.5176461   0.13653843  1.438968    1.820079   -0.4431576
  0.93657154 -2.4390535  -3.8389287   0.42921236 -3.7379525  -1.0680587
  5.181132   -0.5070999  -0.24317291  0.62872237  2.0726485   2.8875887
 -0.12767172 -3.0280738  -1.1772051  -0.28560123 -1.9850314  -0.6587416
 -3.0022893  -1.3407433   0.88840353 -1.3146938   0.1646416   1.2337743
 -2.4901962  -1.5001786  -1.8971039  -1.2123643 ]","<User> <User> <User> User> Hate Dis Line 2 I do not mean to marry, only and just rituals may",<user> <user> <user> <user> i hate dis line 2i mean shaadi ka koi mtlb hi nehi hai sirf or sirf rasme mai
1271,0,48640573,886097865281421312,"[ 5.114592   -3.1068351  -1.4013827   6.1163726   0.97581476  0.20036462
  5.0980067  -1.2933667  -2.3294506   2.4265208   0.30146563 -0.40067896
  2.54206    -0.2572469   2.4512262   3.223044   -4.0721674   2.5147529
 -4.020073   -3.231223   -5.4236517   1.8000582   2.4073155   2.0246227
 -4.3772182  -4.263441    0.897937   -1.9530538   0.73041654 -2.115979
 -2.6710382   1.054682    0.73339707  4.7186418   2.4599147  -1.5006447
  1.9410293   5.6520605  -3.735167   -3.393835    0.22844815  0.09609965
  2.110412    3.4076374   3.9724934  -2.9061635  -1.6658156   2.5476897
  4.5659957   0.07892971  2.4965498   2.923091    5.9331694   4.5408154
 -4.521183    2.733398    4.7178483   4.162169   -8.331865   -1.7059554
  0.24905944 -0.8227168  -3.8151     -3.6731246 ]",Only Thing Is Heart Abbott <Hashtag> Two Thought Ki Barish Main Pakode Khan,only thing i hate about <hashtag> be that ki baarish main pakode khaane kaa bahut maan karta hai
1272,0,2570475480,886096509107789829,"[ 0.54335964  3.5960908   1.7013752   0.252881    0.04620896  2.7304702
 -1.1344267  -4.607289    0.04252527 -2.4719844  -4.4386244   2.6705923
  0.6402111  -0.695599   -0.19844449 -1.7119923   4.751273    2.7680318
 -0.16015248 -5.107104    7.4875317  -1.383747    1.4365343  -1.5021545
  2.2441423  -3.274784   -0.2546146  -0.03970809  0.07247715  2.3788223
  2.1729922  -0.3284706  -0.952499    2.7122915  -0.25909415 -0.00964346
 -1.6967942  -0.8466796  -2.7456076   0.83638555  0.39831337 -1.8301927
 -1.7558869   0.05872312 -4.6023006   5.863047    1.7590911   1.2281219
  1.2397687  -0.37923998  2.4429374   0.73829806  2.2502582  -2.9890506
 -1.2873143  -0.3576759   3.021605    3.154003    2.8547182   3.340082
  2.083408    0.8442517   3.3015537   4.224889  ]","In a country where transgenders do not read safely, women are raped, at least they do not say please please <url>",transgender jis mulk mai safe nahi kabar ko aurton se rape hota hai kam se kam woh tou ye na hii bolay please <url>
1273,0,825768581417881600,886096146346672128,"[-3.8993936e-03 -3.9570923e-03  7.5784479e-03  5.8974547e-04
 -5.2004671e-05  2.7573083e-03  1.9521138e-03  8.8166184e-04
 -7.7764923e-03  2.6235792e-03 -6.3951886e-03  1.6012267e-03
  4.5615891e-03  2.2239110e-03 -1.1300559e-03  3.2314851e-03
  2.5039466e-04  2.9720454e-03  3.9622369e-03  4.1141203e-03
 -2.3204708e-03  1.8631035e-03 -1.2007738e-03 -1.4475176e-04
 -1.8783560e-03  5.1220617e-04 -2.4805083e-03 -3.6814746e-03
  3.4326592e-03 -6.5005026e-03  2.5376983e-03  5.6023756e-03
  4.0789973e-03 -5.6753280e-03 -1.9727815e-03 -7.0419518e-04
  4.3842220e-03  6.4960723e-03  2.8296572e-03 -1.3650991e-03
 -6.9501242e-03 -7.7864816e-03  1.5065151e-03 -5.6766504e-03
 -3.0535951e-03  8.6280587e-04  4.6946448e-03  4.1797613e-03
  1.5268267e-04  7.1951654e-03 -3.1862140e-04  7.4779370e-04
 -7.4149054e-03  3.1170198e-03 -4.1164504e-03 -1.8662381e-03
 -5.6919190e-03  7.4014310e-03 -7.2912890e-03 -2.8527484e-03
  2.8587747e-03  3.3614223e-03  5.7419306e-03  1.8654231e-03]",<User> Some such brothers should always remember the help should be reached by the middle eat.,<user> kuch esa kr bhai log hmesha yad rkhe help niche tk phunchni chahiye bich vale kha hate h
1274,1,798485196718780417,886095583227916289,"[ 4.6652927   0.53483707 -4.6405888   6.1438427  -0.14810881  1.1381121
 -3.5277252  -1.0566845  -1.8215008   6.4063263   6.112789   -3.2520256
  2.3922362  -3.0839188  -1.1350152   2.9205918  -8.036533    1.6178608
 -1.063514    4.0990076  -2.3447995   5.1086287  -1.6525363   6.3528037
 -3.1840801  -2.591822    2.691887    0.41535258  1.586399   -3.9378877
  2.7031913  -0.9527604   6.469455    1.4776616   3.9228876   4.3662753
 -0.590919    3.2961476   0.50363725  3.5902748  -4.64221     1.2158334
  3.2220478   3.9579093   1.4958487   9.663849   -2.3211942  -2.3109434
  5.9248905  -1.5283548  10.686687   -1.9322898   4.23529     4.843632
 -6.7694116  -5.430308   -0.6045543   0.9698678   3.0099032   4.589083
  8.215857    1.860915   -7.2258844  -6.3521333 ]","<The user> TV does not know what to say to Sita, not just what is meant by the politics of hate.",<user> tv ki sita ko ye b nahi pata ki kya bolna hai kya nahi bas nafrat ki rajneeti se matlab hai inhe
1275,1,774508920962441216,886095502776844288,"[ 6.7124586e-03  4.6638642e-03 -6.6356063e-03 -7.1466924e-03
 -3.3561976e-04 -6.0305330e-03  7.2653270e-03  6.4111287e-03
 -3.9854790e-03 -6.1164219e-03  5.1480340e-04  6.7016091e-03
 -8.2920298e-05  3.7144928e-03 -4.3643354e-03 -8.9344167e-04
  1.8233041e-03  4.6153073e-03  3.2012111e-03  2.7936569e-03
 -6.2961015e-03  6.1932607e-03  7.0990371e-03  5.2044294e-03
  4.3458836e-03  1.7424445e-03 -6.3346894e-03 -7.0271445e-03
 -9.0716255e-04  6.3910861e-03  1.0920125e-03 -7.3796604e-03
 -1.2414231e-03 -4.4434606e-03  3.1835758e-03 -3.7664899e-03
  4.9797581e-03 -2.3510694e-03 -5.3081120e-04 -6.3216239e-03
  5.8924472e-03 -2.2769454e-03  7.5687775e-03  6.3471454e-03
 -7.7785286e-03  7.5076255e-03  4.8601851e-03 -2.9301010e-03
 -7.7690021e-03  1.3993194e-03  7.1710874e-03  2.4469534e-03
  6.9424165e-03  5.7030614e-03 -2.2268046e-03 -3.3588132e-03
 -7.0026860e-04  7.7668349e-03  6.6973101e-03 -4.5160404e-03
 -3.9571309e-03 -6.2337369e-03  7.7184560e-03 -7.6996759e-03]",<User> <User> This is the purpose of making a movie like Murthy Murder like the Murdered <User> What was a Barfi made targeting the brother was open lease,<user> <user> iss kalute <user> ki aukaat murder jaisi porn movie banane ki hain ek barfi kya bana li bhai ko target kar raha tha khul gaye patte
1276,1,83991308,886091984015769600,"[-0.4929951   1.7783188   1.9030298   2.263882   -2.5072947   1.025021
 -2.085779    0.60502124  0.9463291   2.8711934   2.455022   -0.8017117
 -3.0152166  -3.457192    2.583537    0.7557199  -0.62671506  1.4684763
  0.26250696  1.4117054  -2.6379416   1.5466617   0.50238186  4.449553
  1.3382965  -2.3131585   1.7535074  -0.18320344 -1.2063458  -1.3726951
 -2.886354    4.080451    0.89264107  0.4088028  -1.7293947   2.719625
  3.3550906  -0.16287488  3.113911    0.2415382   0.4320245   0.6711399
  1.5892236   0.61070675  0.43277833  1.8988147   0.19119203 -2.7714086
 -0.70973927 -1.0883623   1.0997442   0.5057027  -1.8382057   1.2301679
  1.1209859   0.5244055  -0.9109941  -0.79134756  3.0626304   2.6690087
 -1.1610943  -3.1873615  -1.4841611  -1.830993  ]",<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> you have been redirected to YouTube The real terror attack to a film is that the plot of the plot is twisted again.,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> bhai aap logoan ki sooch pe daya aatti hai ki aap log real terror attack to ek filmi kahani ki plot ki tarha twist bhi kar skate ho
1277,0,387713507,886091207973253121,"[-1.937289    7.57945    -4.1660995   4.1090918   0.21102336 -0.09853624
 -4.7719984  -5.2786     -3.9030397  -0.26774806 -1.275787   -0.03600622
  2.406799   -2.0696118   0.37891975 -4.2159      3.0436642  -0.7165719
 -1.0808125  -2.4945047   8.722351   -2.624413    2.526219   -0.64907956
  1.2825598  -2.895334   -1.7320617  -1.3824798  -2.5114255  -0.9923866
 -0.55821186  3.8176537  -2.7610688   0.11133244 -5.158475    4.908945
 -1.1535174  -1.1686354  -2.8906646   3.5722792   0.07782326  2.3208003
  2.0633836   0.69212025 -8.045515    7.211074   -2.2689335   3.6688004
 -1.853551    1.394917    1.1286863  -0.06948262  3.5987008  -1.7372427
 -3.2913156   0.51952785  2.7263846   4.5935283   1.5580016  -0.27379072
  3.0143104   2.5588765   5.689071    3.4445016 ]","<User> Whom does not give any land to Pakistan, Muslims give a Muslim, there is no caption in our country, none of our cities are terror terror",<user> jitne sadqaat khairaat pakistan k musalman dete hain koi aur mulk nahi deta rape capital nahi hai hamara koi shehar dehshat gard pm nahi
1278,1,96534533,886090286270746624,"[ 1.6209539  -0.906166    2.0050762  -0.8736313  -1.9412887  -1.0927064
  0.72096044  0.29539818 -0.18227647 -1.966646    0.34913507  0.8862544
  0.8055416   0.7182594  -0.13542825  1.2626935  -0.8963819   0.83781606
  3.648281    0.5765224   0.10253868 -0.45143095 -0.49165142  1.004999
  0.49351746 -1.7978815  -1.0082444  -0.8730651   0.78093606 -1.2963016
  0.6660446   1.2168672  -1.5611222   1.6743292  -1.311631    1.536971
 -1.413853    2.2730196   1.3760194  -1.0435044  -0.8690922  -0.18729648
  0.8905564   0.7232533   1.649078   -0.18903601  0.28920493 -2.3422627
 -1.2809396  -0.7449465  -0.11136113  0.51063234 -1.1332765  -0.7029903
 -0.17753595 -0.0549721   1.447613   -1.082404    2.5959315   2.7278638
  0.962394   -1.2944217  -1.8112118   1.0310745 ]","<User> <user> <user> killed someone in a rumor, then what am I paying thousands of people?",<user> <user> <user> kisi ko afwah me mar diya to muje kya hazaro ka rape hua usse muze kya meri sarkar h mai rok ni paya use tumhe kya
1279,1,796277994,886089787526000640,"[-4.7051591e-01  3.8362334e+00  2.1102307e+00 -2.7696326e-01
  4.7855258e+00  5.5345902e+00  7.4142122e-01 -5.0416827e-01
  3.3104563e+00  2.4077480e+00 -6.6910019e+00  2.6192629e+00
 -3.8548109e-01 -1.2528208e+00 -2.9488027e-01 -7.9733580e-01
  3.6558354e+00 -1.2365848e+00  3.9460013e+00  1.2343076e+00
 -3.4589663e+00  3.7379470e-01  7.6451106e+00  8.9475161e-01
  2.2753963e+00  2.0874274e+00 -4.3841786e+00 -3.7657025e+00
 -5.8703785e+00 -3.6722786e+00  2.2054617e+00 -1.8104757e+00
 -2.1210470e+00 -1.3835067e+00 -1.8652107e+00  7.2015631e-03
  3.6379674e-01  2.5082915e+00  3.8169432e-01  1.7001842e+00
  1.1919230e+00  1.1329559e+00  8.7842302e+00  3.9533947e+00
  3.6729834e+00 -1.5341866e+00 -2.1042221e+00  3.3541126e+00
 -7.0567179e-01 -5.7573137e+00 -3.2045594e-01 -1.7534543e+00
 -1.1674032e+00  2.2643481e-01  9.3595886e-01  3.2709303e+00
 -5.3641731e-01 -6.9687147e+00 -4.1272278e+00  9.0667003e-01
 -3.2606012e-01  4.8185530e+00 -3.4159052e+00 -1.8480488e+00]","<User> <User> <User> I do not hit the stone, no stone is going to fall. There is no rape in my identity. Girls are happy in India.",<user> <user> <user> mujhe kisi ne pathar nahi mara matlab stone pelt nhi ho rahi meri pehchaan me kisi ka rape nhi hua matlab ladkiya india me khush hain
1280,0,397949993,886089690604081152,"[-1.7071313e+00  5.1337552e-01 -1.2350649e+00 -1.1159464e+00
 -3.2349932e-01  1.2291057e+00  2.6813571e+00 -2.1050675e+00
  9.6220508e-02 -3.2910242e+00  3.2370315e+00  1.2308328e+00
 -2.4485817e+00 -1.9421542e+00  1.3145514e+00  4.9141106e-01
 -4.1705400e-02  1.6149523e+00  1.6391358e+00 -1.2657634e+00
  1.8769844e+00 -1.5500029e+00 -2.0762744e+00  3.2971768e+00
  2.7413342e+00  1.2865921e+00 -1.5444804e+00  2.6852903e+00
 -5.2438550e+00 -1.6302770e+00  1.3099941e+00  1.4942615e+00
  1.4316649e+00 -2.8533177e+00  5.5384034e-01 -2.7685707e+00
 -9.4406406e-04  8.0338949e-01  1.1550493e+00  1.6721519e+00
 -5.3574264e-01 -4.4844139e-01 -3.9242153e+00  2.2238517e+00
 -1.2423457e+00 -3.1275053e+00 -3.4955534e-01  5.9062471e+00
  5.1457901e+00  1.2062731e+00  1.9532807e+00 -3.3282320e+00
 -4.7763327e-01  7.9282045e-01 -4.0066180e+00 -2.5802789e+00
  2.3623896e+00 -6.1599870e+00  2.1357204e-01  2.1308861e+00
 -7.9443383e-01 -1.0571897e+00 -1.2758070e+00  2.7804124e+00]",<User> <User> Nawaz Sharif Take The Step To Kill On Model Town Is Your Suffer,<user> <user> nawaz shareef qadam barhao model town par phansi aap ka muqadar he
1281,1,879197704865234944,886085837238095873,"[-4.4139547  -4.597989   -4.647323    3.4290082   3.47695     3.4533963
  3.959942    7.8742685   5.6512094   0.6325559   0.8070992   3.0450757
 -5.5949197  -1.7725736   0.8656348  -7.1809535   2.5639114   7.1323853
  8.456629    8.916382    4.467973    1.9868975   0.5910033   3.6056929
  0.2455524  -3.5829358   3.5818808   2.9165673  -1.4246877   4.8647833
  0.37766245 -0.36806232  0.80438817 -1.1736044  -1.3020499  -0.08764067
  4.328757   -2.411754    5.0205574  -5.4156346  -4.759962    1.2014252
  1.5476127  13.670383   -2.2821503   1.4555249   4.7389126  -5.235031
  3.2063982   6.301468   -3.800179   -2.1370525  -5.595972    5.0778947
  1.240304   -0.9428639  -4.726503    6.0375266  -2.3562446   4.399068
  1.9781082  -6.793712   -4.3158107   3.3147078 ]",<User> <User> Now Rape has spoken in B-Dharam; What is the mentality used by the people: Day is such an incident that no religion is a Hindu Hindu Muslim,<user> <user> ab rape ko b dhrm m baat diye howah yr kya mentality h tm logo kiyaha aaye din aise incident hote h koi dhrm jati hindu muslim ni pcuh rha
1282,0,867735965078441985,886084634047430656,"[-3.7454837e-03 -4.3901973e-03 -1.0191870e-03 -6.9639585e-03
  7.4970513e-04 -1.6265701e-03  1.0788528e-03  3.7595746e-03
  3.5595789e-03 -1.4848794e-03  6.2078037e-03  2.9027120e-03
 -6.1497050e-03  7.0825731e-04 -2.8895135e-03 -6.1445627e-03
  4.0660771e-03 -6.9084004e-03  5.5453791e-03 -5.1485440e-03
  3.2207358e-03  6.2216967e-03 -6.9051096e-03  2.0403934e-03
 -1.7490698e-03 -2.9386545e-03 -7.5996895e-03 -5.2063991e-03
  1.1815542e-03  4.3424401e-03 -1.6002334e-03 -5.7308301e-03
  6.1356118e-03 -3.9637582e-03 -1.2375156e-03  4.1296449e-03
 -1.7522053e-03 -6.8001524e-03 -3.3273569e-03  5.9848730e-03
  5.5363146e-03 -6.7128683e-04  6.3250032e-03  1.0243803e-03
  3.5336870e-03  1.0996863e-03 -7.7627515e-03  9.3283440e-04
  6.9604744e-03  4.7609047e-03 -4.0989947e-03  6.4456202e-05
 -9.2114386e-04  7.4720704e-03 -2.2143896e-03  7.6846969e-03
  4.6720863e-03 -7.2765560e-04  8.5888215e-04 -7.3596137e-03
  5.7859956e-03 -1.5716256e-03  3.2246411e-03 -1.5825826e-03]",<user> well say joshijee madam who's not attasnkio,<user> well say joshijee madam ka khoon attasnkio par nahi khaulta
1283,1,3307567578,886082742022283265,"[-4.3897871e-03  5.4870481e-03 -2.9431721e-03 -6.2160455e-03
  1.4660179e-04  4.1128849e-03 -1.2312950e-04 -1.5731322e-03
  9.8518096e-04 -7.0176218e-03  1.9104832e-03  4.0088189e-03
 -6.8642204e-03  1.9940562e-03  5.1062913e-03  7.0516630e-03
  4.6154149e-03  3.0821091e-03  6.5239454e-03  1.9604163e-03
 -3.9042609e-03  2.2321653e-03 -7.3150499e-05  6.8143439e-03
  5.5651953e-03 -2.7348541e-03  6.7022839e-03  6.8091713e-03
  6.1968630e-03  1.7005464e-03  2.8832391e-04  3.2253067e-03
  1.8080811e-03 -4.4483794e-03  2.0910595e-03  3.4311216e-03
 -6.5876939e-04 -3.8130645e-04  5.1452322e-03 -7.7450916e-04
  1.4341042e-03 -5.4662055e-03 -7.7241166e-03  4.7614053e-03
  4.5147832e-03  6.5111960e-03 -2.9314675e-03 -7.1102922e-04
 -2.2724848e-03  5.5758497e-03  3.0831783e-04  3.2369437e-04
  4.3152687e-03  5.6580878e-03  5.8696517e-03  7.6977286e-04
  3.6569070e-03  3.4189480e-04 -2.5266067e-03  6.8522580e-03
  3.7729463e-03  6.6707181e-03 -6.7446022e-03  3.6271152e-03]",<User> Riya Delhi I have killed her Headline like Junaid made of Why did not it become why I was Hindu,<user> riya delhi main uska murder hua hai uske headline jaise zunaid ki banayi thi kyon nahi banti kyo who hindu thi
1284,0,813195541119111168,886082067875934208,"[-0.7163538   1.3143206  -1.0617734   1.8263042   1.7992072  -0.16844746
 -2.8678956   0.2406819   4.160613    6.3038154   2.207096    3.2645972
 -0.5242057   0.11497867 -1.3505057  -2.329538    0.6673501   3.130948
  4.6577115   2.379747    3.709628    0.85492057 -0.8990513   0.4964882
  1.3977895  -2.2520738   1.3674804   1.1105661   2.3832989  -1.9766229
  2.7533014  -0.22918652 -1.2315998  -4.577367    3.2489855   0.13602033
  2.6325588   0.17537744  5.8830476  -2.2697127  -1.518209   -0.10554006
 -2.5324297   6.0237627   2.177392   -2.7610357   1.7944643  -0.6013348
 -0.9981054   2.8418286   0.30176964  3.5572925  -2.6089633   1.2308259
 -3.8842964  -1.1594898   0.32961887  1.9397391   2.631423    3.7341056
 -0.20560846  0.76664925  2.4558985   2.7306237 ]",<User> Then it would have been raped hundreds of times,<user> toh phir iska toh saikado bar rape hua hoga
1285,0,3307567578,886081351321096193,"[-4.3897871e-03  5.4870481e-03 -2.9431721e-03 -6.2160455e-03
  1.4660179e-04  4.1128849e-03 -1.2312950e-04 -1.5731322e-03
  9.8518096e-04 -7.0176218e-03  1.9104832e-03  4.0088189e-03
 -6.8642204e-03  1.9940562e-03  5.1062913e-03  7.0516630e-03
  4.6154149e-03  3.0821091e-03  6.5239454e-03  1.9604163e-03
 -3.9042609e-03  2.2321653e-03 -7.3150499e-05  6.8143439e-03
  5.5651953e-03 -2.7348541e-03  6.7022839e-03  6.8091713e-03
  6.1968630e-03  1.7005464e-03  2.8832391e-04  3.2253067e-03
  1.8080811e-03 -4.4483794e-03  2.0910595e-03  3.4311216e-03
 -6.5876939e-04 -3.8130645e-04  5.1452322e-03 -7.7450916e-04
  1.4341042e-03 -5.4662055e-03 -7.7241166e-03  4.7614053e-03
  4.5147832e-03  6.5111960e-03 -2.9314675e-03 -7.1102922e-04
 -2.2724848e-03  5.5758497e-03  3.0831783e-04  3.2369437e-04
  4.3152687e-03  5.6580878e-03  5.8696517e-03  7.6977286e-04
  3.6569070e-03  3.4189480e-04 -2.5266067e-03  6.8522580e-03
  3.7729463e-03  6.6707181e-03 -6.7446022e-03  3.6271152e-03]","<User> Riyaz Delhi I have died because of his headline like Junaid, why did not it become why I was a Hindu",<user> <user> riya delhi main uska murder hua hai uske headline jaise zunaid ki banayi thi kyon nahi banti kyo who hindu thi
